,marketingStatusSimplifiedCd,hasImage,statusText,beds,baths,area,sgapt,has3DModel,hasAdditionalAttributions,latitude,longitude,city,state,price,homeType,rentZestimate
53,RecentChange,True,Sold,4.0,2.0,1416.0,RecentChange,False,True,42.28814,-71.119225,Roslindale,MA,583000.0,SINGLE_FAMILY,3399.0
54,RecentChange,True,Sold,4.0,3.0,2143.0,RecentChange,False,True,42.313877,-71.09288,Boston,MA,700000.0,CONDO,2378.0
55,RecentChange,True,Sold,3.0,2.0,1315.0,RecentChange,False,True,42.28755,-71.09521,Mattapan,MA,539900.0,TOWNHOUSE,1916.0
56,RecentChange,True,Sold,3.0,3.0,2125.0,RecentChange,False,True,42.290905,-71.05231,Dorchester,MA,885000.0,CONDO,2999.0
57,RecentChange,True,Sold,4.0,2.0,2000.0,RecentChange,False,True,42.282417,-71.150444,West Roxbury,MA,576000.0,SINGLE_FAMILY,3599.0
58,RecentChange,True,Sold,5.0,5.0,3041.0,RecentChange,True,True,42.280766,-71.14882,West Roxbury,MA,1445000.0,SINGLE_FAMILY,3599.0
59,RecentChange,True,Sold,2.0,1.0,1376.0,RecentChange,False,True,42.275562,-71.16368,West Roxbury,MA,550000.0,SINGLE_FAMILY,2575.0
60,RecentChange,True,Sold,2.0,1.0,1141.0,RecentChange,True,True,42.292072,-71.06345,Dorchester,MA,500000.0,CONDO,2650.0
61,RecentChange,True,Sold,2.0,1.0,1250.0,RecentChange,True,True,42.274746,-71.16154,West Roxbury,MA,585000.0,CONDO,2038.0
62,RecentChange,True,Sold,4.0,4.0,2000.0,RecentChange,True,True,42.318085,-71.11038,Jamaica Plain,MA,1650000.0,TOWNHOUSE,
63,RecentChange,True,Sold,2.0,2.0,1130.0,RecentChange,False,True,42.38189,-71.036995,Boston,MA,635000.0,CONDO,
64,RecentChange,True,Sold,2.0,2.0,1416.0,RecentChange,True,True,42.333496,-71.048805,Boston,MA,760000.0,TOWNHOUSE,4200.0
65,Non Owner Occupied,True,Sold,2.0,3.0,1481.0,Unknown Listed By,False,True,42.341965,-71.07865,Boston,MA,1800000.0,CONDO,6119.0
66,RecentChange,True,Sold,2.0,2.0,943.0,RecentChange,False,True,42.29831,-71.110985,Jamaica Plain,MA,595000.0,CONDO,2999.0
67,RecentChange,True,Sold,6.0,5.0,2892.0,RecentChange,False,True,42.365795,-71.03444,East Boston,MA,1200000.0,MULTI_FAMILY,6199.0
68,RecentChange,True,Sold,3.0,2.0,1502.0,RecentChange,False,True,42.281334,-71.09828,Boston,MA,415000.0,SINGLE_FAMILY,3399.0
69,RecentChange,True,Sold,4.0,2.0,2112.0,RecentChange,False,True,42.292564,-71.134476,Roslindale,MA,910000.0,MULTI_FAMILY,4550.0
70,RecentChange,True,Sold,4.0,2.0,1910.0,RecentChange,False,True,42.346478,-71.0713,Boston,MA,1835000.0,SINGLE_FAMILY,6494.0
71,RecentChange,True,Sold,2.0,2.0,1044.0,RecentChange,True,True,42.29333,-71.17003,Boston,MA,576000.0,TOWNHOUSE,2900.0
72,RecentChange,True,Sold,1.0,1.0,470.0,RecentChange,False,True,42.34741,-71.13744,Allston,MA,350000.0,CONDO,2350.0
73,RecentChange,True,Sold,2.0,2.0,1322.0,RecentChange,False,True,42.301846,-71.057,Dorchester,MA,540000.0,SINGLE_FAMILY,2850.0
74,RecentChange,True,Sold,5.0,3.0,2080.0,RecentChange,False,True,42.286587,-71.076706,Dorchester,MA,633000.0,SINGLE_FAMILY,6058.0
75,RecentChange,True,Sold,6.0,3.0,3732.0,Unknown Listed By,False,True,42.38833,-71.00666,East Boston,MA,1200000.0,MULTI_FAMILY,7099.0
76,RecentChange,True,Sold,1.0,1.0,770.0,Unknown Listed By,False,True,42.35313,-71.139336,Allston,MA,625000.0,CONDO,2800.0
77,RecentChange,True,Sold,3.0,3.0,2549.0,RecentChange,False,True,42.341946,-71.06682,Boston,MA,3550000.0,CONDO,13320.0
78,RecentChange,True,Sold,3.0,3.0,1363.0,RecentChange,False,True,42.25312,-71.127075,Hyde Park,MA,435000.0,CONDO,2999.0
79,RecentChange,True,Sold,1.0,1.0,485.0,Unknown Listed By,True,True,42.338615,-71.15075,Brighton,MA,336600.0,CONDO,2147.0
80,RecentChange,True,Sold,8.0,5.0,4317.0,Unknown Listed By,False,True,42.302937,-71.07334,Dorchester,MA,1120000.0,MULTI_FAMILY,8970.0
81,Non Owner Occupied,True,Sold,9.0,3.0,4518.0,Unknown Listed By,False,False,42.29522,-71.08103,Dorchester,MA,838000.0,MULTI_FAMILY,8970.0
82,RecentChange,True,Sold,3.0,2.0,2586.0,RecentChange,False,True,42.29076,-71.0487,Dorchester,MA,790000.0,MULTI_FAMILY,4400.0
83,RecentChange,True,Sold,6.0,3.0,2028.0,RecentChange,False,True,42.37174,-71.04053,East Boston,MA,800000.0,MULTI_FAMILY,6499.0
84,RecentChange,True,Sold,2.0,3.0,2169.0,Unknown Listed By,True,True,42.313793,-71.11849,Jamaica Plain,MA,1308000.0,TOWNHOUSE,4999.0
85,Non Owner Occupied,True,Sold,3.0,2.0,1344.0,Unknown Listed By,False,False,42.278576,-71.09572,Mattapan,MA,357000.0,SINGLE_FAMILY,3699.0
86,RecentChange,True,Sold,11.0,3.0,2492.0,Unknown Listed By,False,True,42.33434,-71.04135,South Boston,MA,2058600.0,MULTI_FAMILY,3900.0
87,RecentChange,True,Sold,3.0,3.0,2500.0,Unknown Listed By,False,True,42.347183,-71.07179,Boston,MA,2950000.0,SINGLE_FAMILY,10371.0
88,Non Owner Occupied,True,Sold,1.0,1.0,587.0,Unknown Listed By,False,False,42.36565,-71.05498,Boston,MA,480000.0,CONDO,2500.0
89,Non Owner Occupied,True,Sold,2.0,2.0,970.0,Unknown Listed By,False,False,42.334908,-71.04054,South Boston,MA,874000.0,CONDO,3800.0
90,RecentChange,True,Sold,1.0,1.0,587.0,Unknown Listed By,False,True,42.365654,-71.05496,Boston,MA,480000.0,CONDO,4450.0
91,RecentChange,True,Sold,7.0,3.0,3084.0,Unknown Listed By,False,True,42.349724,-71.15225,Brighton,MA,1000000.0,MULTI_FAMILY,4999.0
92,RecentChange,True,Sold,5.0,2.0,2786.0,Unknown Listed By,False,True,42.259987,-71.12571,Hyde Park,MA,870000.0,MULTI_FAMILY,4714.0
93,RecentChange,True,Sold,3.0,2.0,1572.0,Unknown Listed By,False,True,42.28512,-71.163956,West Roxbury,MA,635000.0,SINGLE_FAMILY,3599.0
94,Non Owner Occupied,True,Sold,2.0,2.0,920.0,Unknown Listed By,False,False,42.35405,-71.0734,Boston,MA,1500000.0,CONDO,4800.0
95,RecentChange,True,Sold,5.0,6.0,4036.0,RecentChange,False,True,42.345135,-71.078156,Boston,MA,4800000.0,MULTI_FAMILY,17945.0
96,RecentChange,True,Sold,3.0,2.0,1387.0,Unknown Listed By,False,True,42.38296,-71.07038,Charlestown,MA,1010000.0,CONDO,3615.0
97,RecentChange,True,Sold,4.0,3.0,1877.0,Unknown Listed By,False,True,42.32378,-71.05885,Dorchester,MA,1105000.0,TOWNHOUSE,
98,RecentChange,True,Sold,3.0,2.0,1154.0,RecentChange,False,True,42.3803,-71.06564,Charlestown,MA,950000.0,CONDO,3849.0
99,RecentChange,True,Sold,3.0,2.0,1314.0,Unknown Listed By,False,True,42.32507,-71.09584,Roxbury,MA,750000.0,CONDO,2214.0
100,RecentChange,True,Sold,3.0,3.0,1830.0,Unknown Listed By,False,True,42.331577,-71.054924,South Boston,MA,1085000.0,TOWNHOUSE,4950.0
101,RecentChange,True,Sold,5.0,6.0,3200.0,Unknown Listed By,False,True,42.344242,-71.06903,Boston,MA,3080000.0,MULTI_FAMILY,
102,RecentChange,True,Sold,,0.0,,RecentChange,False,True,42.323105,-71.07022,Roxbury,MA,120000.0,LOT,
103,RecentChange,True,Sold,4.0,2.0,1262.0,Unknown Listed By,False,True,42.26908,-71.13104,Hyde Park,MA,440000.0,SINGLE_FAMILY,4414.0
104,Non Owner Occupied,True,Sold,2.0,1.0,1500.0,Unknown Listed By,False,False,42.345173,-71.042984,Boston,MA,1105000.0,CONDO,3599.0
105,RecentChange,True,Sold,1.0,1.0,836.0,Unknown Listed By,False,False,42.316463,-71.111664,Jamaica Plain,MA,570000.0,CONDO,2850.0
106,RecentChange,True,Sold,1.0,1.0,635.0,Unknown Listed By,False,True,42.360977,-71.14407,Brighton,MA,415000.0,CONDO,2625.0
107,RecentChange,True,Sold,6.0,3.0,3456.0,Unknown Listed By,False,True,42.296593,-71.07105,Dorchester,MA,805000.0,SINGLE_FAMILY,6399.0
108,RecentChange,True,Sold,6.0,2.0,2356.0,Unknown Listed By,False,True,42.381824,-71.03731,East Boston,MA,745000.0,MULTI_FAMILY,4200.0
109,RecentChange,True,Sold,6.0,3.0,2640.0,Unknown Listed By,False,True,42.282837,-71.1153,Roslindale,MA,920000.0,MULTI_FAMILY,5500.0
110,RecentChange,True,Sold,2.0,1.0,969.0,Unknown Listed By,False,True,42.279697,-71.11435,Roslindale,MA,430000.0,SINGLE_FAMILY,2450.0
111,RecentChange,True,Sold,6.0,5.0,3807.0,Unknown Listed By,False,True,42.376778,-71.05839,Charlestown,MA,2200000.0,MULTI_FAMILY,
112,RecentChange,True,Sold,1.0,1.0,1088.0,Unknown Listed By,False,True,42.37065,-71.034065,East Boston,MA,460000.0,CONDO,2800.0
113,Non Owner Occupied,False,Sold,4.0,2.0,1746.0,Unknown Listed By,False,False,42.380684,-71.038155,East Boston,MA,430000.0,MULTI_FAMILY,4250.0
114,RecentChange,True,Sold,4.0,3.0,2474.0,Unknown Listed By,False,True,42.337185,-71.036095,South Boston,MA,1100000.0,MULTI_FAMILY,6000.0
115,Non Owner Occupied,True,Sold,1.0,1.0,1175.0,Unknown Listed By,False,False,42.318092,-71.056175,Dorchester,MA,600000.0,APARTMENT,2990.0
116,Non Owner Occupied,False,Sold,2.0,2.0,1120.0,Unknown Listed By,False,False,42.33718,-71.03697,South Boston,MA,500000.0,CONDO,3975.0
117,RecentChange,True,Sold,2.0,2.0,1101.0,Unknown Listed By,False,True,42.28775,-71.1526,Boston,MA,665000.0,CONDO,2318.0
118,RecentChange,True,Sold,0.0,1.0,484.0,Unknown Listed By,False,True,42.352306,-71.075096,Boston,MA,610000.0,CONDO,
119,Non Owner Occupied,True,Sold,1.0,1.0,751.0,Unknown Listed By,False,True,42.35529,-71.13618,Allston,MA,629000.0,APARTMENT,4500.0
120,RecentChange,True,Sold,2.0,2.0,1137.0,Unknown Listed By,False,True,42.34559,-71.07525,Boston,MA,1571500.0,CONDO,5761.0
121,RecentChange,True,Sold,2.0,2.0,1120.0,Unknown Listed By,False,True,42.33722,-71.036804,Boston,MA,500000.0,CONDO,1854.0
122,RecentChange,True,Sold,3.0,2.0,1020.0,Unknown Listed By,False,True,42.292202,-71.12124,Roslindale,MA,495000.0,SINGLE_FAMILY,3399.0
123,RecentChange,True,Sold,3.0,1.0,1310.0,Unknown Listed By,False,True,42.269367,-71.170784,West Roxbury,MA,607500.0,SINGLE_FAMILY,3597.0
124,RecentChange,True,Sold,5.0,4.0,4036.0,Unknown Listed By,False,True,42.3098,-71.067474,Dorchester,MA,865000.0,MULTI_FAMILY,5500.0
125,RecentChange,True,Sold,8.0,7.0,3168.0,Unknown Listed By,False,True,42.330624,-71.04284,Boston,MA,2780000.0,MULTI_FAMILY,9900.0
126,RecentChange,True,Sold,1.0,1.0,746.0,Unknown Listed By,False,True,42.34987,-71.091545,Boston,MA,755000.0,CONDO,2949.0
127,Non Owner Occupied,True,Sold,3.0,2.0,2115.0,Unknown Listed By,False,False,42.355747,-71.072495,Boston,MA,2500000.0,CONDO,9527.0
128,RecentChange,True,Sold,7.0,2.0,2808.0,Unknown Listed By,False,True,42.352425,-71.168594,Brighton,MA,890000.0,MULTI_FAMILY,4400.0
129,RecentChange,True,Sold,3.0,2.0,1142.0,Unknown Listed By,False,True,42.288467,-71.05397,Dorchester,MA,650000.0,CONDO,3099.0
130,RecentChange,True,Sold,7.0,5.0,4750.0,Unknown Listed By,False,True,42.283737,-71.07991,Dorchester Center,MA,1450000.0,MULTI_FAMILY,2774.0
131,Non Owner Occupied,False,Sold,3.0,2.0,1288.0,Unknown Listed By,False,False,42.274406,-71.09069,Mattapan,MA,450568.0,SINGLE_FAMILY,3849.0
132,RecentChange,True,Sold,3.0,2.0,1350.0,Unknown Listed By,False,True,42.261486,-71.160515,West Roxbury,MA,640000.0,SINGLE_FAMILY,3599.0
133,RecentChange,True,Sold,4.0,2.0,2772.0,Unknown Listed By,False,True,42.351105,-71.17022,Brighton,MA,1010000.0,MULTI_FAMILY,4800.0
134,RecentChange,True,Sold,2.0,1.0,990.0,Unknown Listed By,True,True,42.309032,-71.10128,Jamaica Plain,MA,584000.0,CONDO,2900.0
135,RecentChange,True,Sold,3.0,2.0,1280.0,Unknown Listed By,False,True,42.26686,-71.101616,Hyde Park,MA,360000.0,SINGLE_FAMILY,3200.0
136,RecentChange,True,Sold,3.0,2.0,2105.0,Unknown Listed By,False,True,42.27358,-71.12993,Roslindale,MA,685000.0,SINGLE_FAMILY,4300.0
137,RecentChange,True,Sold,3.0,2.0,2190.0,Unknown Listed By,False,True,42.279186,-71.07686,Dorchester,MA,650000.0,SINGLE_FAMILY,3300.0
138,RecentChange,True,Sold,6.0,4.0,2819.0,Unknown Listed By,False,True,42.365032,-71.03132,East Boston,MA,1175000.0,MULTI_FAMILY,2650.0
139,RecentChange,True,Sold,4.0,1.0,1376.0,Unknown Listed By,False,True,42.289265,-71.12993,Roslindale,MA,617000.0,SINGLE_FAMILY,3599.0
140,RecentChange,True,Sold,5.0,4.0,3000.0,Unknown Listed By,False,True,42.285786,-71.15776,West Roxbury,MA,1750000.0,SINGLE_FAMILY,6259.0
141,RecentChange,True,Sold,4.0,2.0,1123.0,Unknown Listed By,False,True,42.28677,-71.166,West Roxbury,MA,645000.0,SINGLE_FAMILY,3399.0
142,RecentChange,True,Sold,10.0,5.0,3062.0,Unknown Listed By,False,True,42.350903,-71.14236,Allston,MA,2250000.0,MULTI_FAMILY,7752.0
143,RecentChange,True,Sold,6.0,4.0,2392.0,Unknown Listed By,True,True,42.276646,-71.12453,Roslindale,MA,755000.0,MULTI_FAMILY,6274.0
144,RecentChange,True,Sold,2.0,1.0,774.0,Unknown Listed By,False,True,42.273567,-71.07592,Mattapan,MA,320000.0,CONDO,
145,RecentChange,True,Sold,2.0,3.0,1902.0,Unknown Listed By,False,True,42.37368,-71.04918,Charlestown,MA,1155000.0,TOWNHOUSE,
146,RecentChange,True,Sold,3.0,3.0,2000.0,Unknown Listed By,False,True,42.290928,-71.05226,Dorchester,MA,910000.0,CONDO,
147,RecentChange,True,Sold,4.0,3.0,3200.0,Unknown Listed By,True,True,42.269436,-71.15188,West Roxbury,MA,1635000.0,SINGLE_FAMILY,2450.0
148,RecentChange,True,Sold,4.0,3.0,1968.0,Unknown Listed By,False,True,42.365974,-71.05788,Boston,MA,575000.0,MULTI_FAMILY,3200.0
149,RecentChange,True,Sold,1.0,1.0,907.0,Unknown Listed By,False,True,42.348164,-71.139046,Allston,MA,518000.0,CONDO,2650.0
150,RecentChange,True,Sold,9.0,3.0,3277.0,Unknown Listed By,False,True,42.311954,-71.063774,Dorchester,MA,950000.0,MULTI_FAMILY,8970.0
151,RecentChange,True,Sold,2.0,1.0,1165.0,Unknown Listed By,False,False,42.33122,-71.03091,South Boston,MA,1050000.0,CONDO,3300.0
152,RecentChange,True,Sold,3.0,1.0,1292.0,Unknown Listed By,False,True,42.330746,-71.053734,South Boston,MA,575000.0,SINGLE_FAMILY,3599.0
153,RecentChange,True,Sold,2.0,2.0,1055.0,Unknown Listed By,False,True,42.268116,-71.151306,West Roxbury,MA,345000.0,CONDO,2900.0
154,Non Owner Occupied,True,Sold,2.0,2.0,1423.0,Unknown Listed By,False,False,42.35916,-71.06879,Boston,MA,1866000.0,CONDO,5800.0
155,Non Owner Occupied,True,Sold,4.0,2.0,1398.0,Unknown Listed By,False,False,42.342777,-71.076385,Boston,MA,1830000.0,CONDO,6451.0
156,RecentChange,True,Sold,5.0,2.0,2383.0,Unknown Listed By,False,True,42.352985,-71.15505,Brighton,MA,900000.0,MULTI_FAMILY,
157,RecentChange,True,Sold,1.0,1.0,550.0,Unknown Listed By,False,True,42.33575,-71.041115,Boston,MA,540000.0,CONDO,1761.0
158,RecentChange,True,Sold,4.0,3.0,2254.0,RecentChange,False,True,42.391033,-71.00253,East Boston,MA,735000.0,MULTI_FAMILY,6000.0
159,RecentChange,True,Sold,3.0,2.0,1955.0,Unknown Listed By,False,True,42.26713,-71.10648,Hyde Park,MA,575000.0,SINGLE_FAMILY,3399.0
160,Non Owner Occupied,False,Sold,1.0,1.0,645.0,Unknown Listed By,False,False,42.27907,-71.11871,Boston,MA,200000.0,CONDO,2294.0
161,RecentChange,True,Sold,14.0,7.0,5502.0,Unknown Listed By,True,True,42.328487,-71.10013,Roxbury,MA,2800000.0,MULTI_FAMILY,6000.0
162,RecentChange,True,Sold,1.0,1.0,823.0,Unknown Listed By,False,False,42.344017,-71.14024,Brighton,MA,690000.0,CONDO,2800.0
163,Non Owner Occupied,False,Sold,1.0,1.0,506.0,Unknown Listed By,False,False,42.332283,-71.043785,South Boston,MA,400000.0,TOWNHOUSE,2600.0
164,RecentChange,True,Sold,1.0,1.0,802.0,Unknown Listed By,False,True,42.327553,-71.10825,Jamaica Plain,MA,527000.0,CONDO,
165,RecentChange,True,Sold,9.0,3.0,2295.0,Unknown Listed By,False,True,42.292942,-71.07942,Dorchester Center,MA,560000.0,TOWNHOUSE,
166,RecentChange,True,Sold,3.0,1.0,1186.0,Unknown Listed By,False,True,42.28004,-71.14081,Roslindale,MA,574000.0,CONDO,
167,RecentChange,True,Sold,4.0,3.0,2001.0,Unknown Listed By,False,True,42.36013,-71.142044,Brighton,MA,980000.0,SINGLE_FAMILY,3999.0
168,RecentChange,True,Sold,7.0,4.0,3798.0,Unknown Listed By,False,True,42.298717,-71.08374,Dorchester,MA,1150000.0,MULTI_FAMILY,9800.0
169,Non Owner Occupied,True,Sold,3.0,3.0,2082.0,Unknown Listed By,False,False,42.25409,-71.11224,Hyde Park,MA,809000.0,SINGLE_FAMILY,4500.0
170,RecentChange,True,Sold,5.0,5.0,2523.0,Unknown Listed By,False,True,42.315193,-71.10389,Jamaica Plain,MA,1210000.0,MULTI_FAMILY,5225.0
171,Non Owner Occupied,False,Sold,2.0,1.0,1153.0,Unknown Listed By,False,False,42.3156,-71.11489,Jamaica Plain,MA,735000.0,CONDO,3200.0
172,RecentChange,True,Sold,2.0,1.0,1153.0,Unknown Listed By,False,True,42.31559,-71.1149,Jamaica Plain,MA,735000.0,CONDO,2556.0
173,Non Owner Occupied,True,Sold,2.0,1.0,915.0,Unknown Listed By,False,False,42.36426,-71.06364,Boston,MA,548000.0,CONDO,2012.0
174,RecentChange,True,Sold,6.0,2.0,2764.0,Unknown Listed By,False,True,42.319798,-71.06531,Dorchester,MA,750000.0,MULTI_FAMILY,4500.0
175,RecentChange,True,Sold,8.0,11.0,7063.0,Unknown Listed By,False,False,42.375854,-71.03406,East Boston,MA,1160000.0,MULTI_FAMILY,4075.0
176,RecentChange,True,Sold,5.0,2.0,2628.0,Unknown Listed By,False,True,42.311737,-71.12111,Boston,MA,1414900.0,SINGLE_FAMILY,3599.0
177,RecentChange,True,Sold,3.0,3.0,2053.0,Unknown Listed By,False,True,42.286324,-71.170586,West Roxbury,MA,870000.0,SINGLE_FAMILY,5149.0
178,RecentChange,True,Sold,2.0,2.0,1000.0,Unknown Listed By,False,True,42.376637,-71.06566,Charlestown,MA,920000.0,CONDO,3800.0
179,Non Owner Occupied,True,Sold,2.0,2.0,1040.0,Unknown Listed By,False,True,42.336487,-71.028854,Boston,MA,932000.0,APARTMENT,3599.0
180,RecentChange,True,Sold,5.0,3.0,3655.0,Unknown Listed By,False,True,42.31301,-71.086945,Boston,MA,840000.0,MULTI_FAMILY,4999.0
181,RecentChange,True,Sold,4.0,1.0,1316.0,Unknown Listed By,False,True,42.292934,-71.15741,West Roxbury,MA,545000.0,SINGLE_FAMILY,3800.0
182,RecentChange,True,Sold,4.0,3.0,2947.0,Unknown Listed By,False,True,42.293167,-71.16623,West Roxbury,MA,677000.0,SINGLE_FAMILY,4520.0
183,RecentChange,True,Sold,3.0,3.0,1596.0,Unknown Listed By,False,True,42.261635,-71.15422,West Roxbury,MA,750000.0,SINGLE_FAMILY,4099.0
184,RecentChange,True,Sold,2.0,2.0,1300.0,Unknown Listed By,False,True,42.335617,-71.04972,South Boston,MA,760000.0,CONDO,4400.0
185,RecentChange,True,Sold,3.0,1.0,1102.0,Unknown Listed By,False,True,42.28189,-71.12984,Roslindale,MA,590000.0,CONDO,2450.0
186,Non Owner Occupied,True,Sold,3.0,2.0,971.0,Unknown Listed By,False,True,42.316856,-71.05699,Dorchester,MA,565000.0,APARTMENT,3628.0
187,Non Owner Occupied,True,Sold,1.0,1.0,370.0,Unknown Listed By,True,True,42.36618,-71.05501,Boston,MA,499000.0,APARTMENT,2600.0
188,RecentChange,True,Sold,2.0,3.0,1145.0,Unknown Listed By,True,True,42.348114,-71.13965,Allston,MA,715000.0,CONDO,4300.0
189,RecentChange,True,Sold,5.0,2.0,1547.0,Unknown Listed By,False,True,42.284824,-71.12042,Roslindale,MA,595000.0,SINGLE_FAMILY,4749.0
190,RecentChange,True,Sold,5.0,2.0,2212.0,Unknown Listed By,False,True,42.332436,-71.107414,Boston,MA,1550000.0,MULTI_FAMILY,2800.0
191,RecentChange,True,Sold,2.0,1.0,1240.0,Unknown Listed By,True,True,42.338837,-71.07914,Boston,MA,1050000.0,CONDO,3800.0
192,RecentChange,True,Sold,2.0,1.0,1063.0,Unknown Listed By,True,True,42.31844,-71.0583,Dorchester,MA,557500.0,CONDO,2899.0
193,RecentChange,True,Sold,1.0,1.0,729.0,Unknown Listed By,True,True,42.28157,-71.096085,Mattapan,MA,315000.0,CONDO,1105.0
194,RecentChange,True,Sold,2.0,2.0,1110.0,Unknown Listed By,True,True,42.336506,-71.044914,Boston,MA,905000.0,CONDO,3175.0
195,RecentChange,True,Sold,1.0,1.0,667.0,Unknown Listed By,False,True,42.379578,-71.06629,Charlestown,MA,555000.0,CONDO,1992.0
196,RecentChange,True,Sold,4.0,4.0,3400.0,Unknown Listed By,False,True,42.34482,-71.07326,Boston,MA,3965000.0,SINGLE_FAMILY,13916.0
197,RecentChange,True,Sold,5.0,2.0,2750.0,Unknown Listed By,False,True,42.33121,-71.04005,South Boston,MA,1275000.0,MULTI_FAMILY,4749.0
198,RecentChange,True,Sold,3.0,3.0,1583.0,Unknown Listed By,False,True,42.372128,-71.04115,Boston,MA,873500.0,SINGLE_FAMILY,3065.0
199,RecentChange,True,Sold,3.0,3.0,1705.0,Unknown Listed By,False,True,42.3721,-71.04117,Boston,MA,873750.0,TOWNHOUSE,
200,RecentChange,True,Sold,3.0,3.0,2561.0,Unknown Listed By,False,True,42.321148,-71.10664,Jamaica Plain,MA,1360000.0,TOWNHOUSE,4734.0
201,RecentChange,True,Sold,3.0,1.0,1432.0,Unknown Listed By,False,True,42.288868,-71.0563,Dorchester,MA,680000.0,SINGLE_FAMILY,3399.0
202,Non Owner Occupied,False,Sold,4.0,2.0,2480.0,Unknown Listed By,False,False,42.2815,-71.072586,Dorchester,MA,650000.0,MULTI_FAMILY,4500.0
203,RecentChange,True,Sold,3.0,2.0,1305.0,Unknown Listed By,False,True,42.271374,-71.116974,Hyde Park,MA,540000.0,SINGLE_FAMILY,3499.0
204,Non Owner Occupied,False,Sold,3.0,1.0,1410.0,Unknown Listed By,False,False,42.264263,-71.106155,Hyde Park,MA,330000.0,SINGLE_FAMILY,3200.0
205,Non Owner Occupied,False,Sold,6.0,1.0,2421.0,Unknown Listed By,False,False,42.343575,-71.07341,Boston,MA,2047000.0,SINGLE_FAMILY,8190.0
206,RecentChange,True,Sold,5.0,3.0,2520.0,Unknown Listed By,False,True,42.366062,-71.055786,Boston,MA,1500000.0,MULTI_FAMILY,3499.0
207,RecentChange,True,Sold,16.0,7.0,4393.0,Unknown Listed By,True,True,42.33114,-71.1024,Roxbury,MA,2825000.0,MULTI_FAMILY,9061.0
208,RecentChange,True,Sold,6.0,3.0,3576.0,Unknown Listed By,True,True,42.37231,-71.03568,East Boston,MA,910000.0,MULTI_FAMILY,3193.0
209,RecentChange,True,Sold,3.0,2.0,2006.0,Unknown Listed By,False,True,42.377598,-71.0599,Charlestown,MA,1100000.0,MULTI_FAMILY,4953.0
210,RecentChange,True,Sold,9.0,3.0,2991.0,Unknown Listed By,False,True,42.29911,-71.05943,Dorchester,MA,1120000.0,MULTI_FAMILY,3200.0
211,Non Owner Occupied,True,Sold,2.0,3.0,2204.0,Unknown Listed By,False,False,42.34888,-71.0818,Boston,MA,4850000.0,CONDO,17021.0
212,RecentChange,True,Sold,4.0,5.0,2265.0,RecentChange,False,True,42.340443,-71.080475,Boston,MA,3125000.0,CONDO,3399.0
213,Non Owner Occupied,True,Sold,1.0,1.0,422.0,Unknown Listed By,False,False,42.337574,-71.15095,Brighton,MA,405000.0,APARTMENT,2117.0
214,RecentChange,True,Sold,5.0,3.0,3805.0,Unknown Listed By,True,True,42.29565,-71.13731,West Roxbury,MA,1300000.0,SINGLE_FAMILY,2900.0
215,RecentChange,True,Sold,4.0,2.0,1746.0,Unknown Listed By,False,True,42.28875,-71.138466,Roslindale,MA,580000.0,SINGLE_FAMILY,5400.0
216,RecentChange,True,Sold,4.0,2.0,2271.0,Unknown Listed By,False,True,42.28586,-71.13785,Roslindale,MA,785000.0,MULTI_FAMILY,4370.0
217,RecentChange,True,Sold,4.0,3.0,1683.0,Unknown Listed By,False,True,42.280216,-71.138794,Roslindale,MA,868000.0,SINGLE_FAMILY,4950.0
218,RecentChange,True,Sold,1.0,1.0,724.0,Unknown Listed By,False,True,42.351162,-71.082466,Boston,MA,555000.0,CONDO,6499.0
219,RecentChange,True,Sold,1.0,1.0,753.0,Unknown Listed By,True,True,42.342373,-71.07918,Boston,MA,900000.0,TOWNHOUSE,4800.0
220,RecentChange,True,Sold,2.0,2.0,1315.0,Unknown Listed By,False,True,42.35325,-71.0786,Boston,MA,2300000.0,CONDO,8071.0
221,RecentChange,True,Sold,6.0,2.0,1968.0,Unknown Listed By,True,True,42.27551,-71.13235,Roslindale,MA,950000.0,MULTI_FAMILY,5200.0
222,RecentChange,True,Sold,2.0,2.0,1509.0,Unknown Listed By,False,True,42.36722,-71.037926,East Boston,MA,730000.0,CONDO,2561.0
223,Non Owner Occupied,True,Sold,,0.0,,Unknown Listed By,False,False,42.315426,-71.08217,Dorchester,MA,225000.0,LOT,3499.0
224,RecentChange,True,Sold,3.0,2.0,1533.0,Unknown Listed By,False,True,42.29655,-71.114426,Jamaica Plain,MA,910000.0,CONDO,3193.0
225,RecentChange,True,Sold,3.0,3.0,1768.0,Unknown Listed By,False,True,42.288307,-71.09453,Middleboro,MA,709900.0,SINGLE_FAMILY,
226,RecentChange,True,Sold,,0.0,,Unknown Listed By,False,True,42.27089,-71.11948,Roslindale,MA,400000.0,LOT,2650.0
227,RecentChange,True,Sold,1.0,1.0,568.0,Unknown Listed By,False,True,42.342422,-71.14281,Brighton,MA,315000.0,CONDO,2199.0
228,RecentChange,True,Sold,3.0,1.0,1248.0,Unknown Listed By,False,True,42.39142,-71.00323,East Boston,MA,650000.0,SINGLE_FAMILY,3200.0
229,Non Owner Occupied,True,Sold,6.0,5.0,3398.0,Unknown Listed By,False,True,42.292175,-71.16296,West Roxbury,MA,1300000.0,SINGLE_FAMILY,2500.0
