,marketingStatusSimplifiedCd,hasImage,statusText,beds,baths,area,sgapt,has3DModel,hasVideo,hasAdditionalAttributions,latitude,longitude,variableData.text,streetAddress,zipcode,city,state,homeType,rentZestimate,price,homeStatusForHDP
4805,Non Owner Occupied,True,Sold,3.0,2.0,900.0,Unknown Listed By,False,False,True,37.719933,-122.43551,Sold 02/20/2024,520 Lisbon St,94112.0,San Francisco,CA,SINGLE_FAMILY,4149.0,770000.0,RECENTLY_SOLD
4806,Non Owner Occupied,True,Sold,2.0,1.0,775.0,Unknown Listed By,False,False,True,37.749294,-122.43852,Sold 02/20/2024,900 Douglass St,94114.0,San Francisco,CA,SINGLE_FAMILY,3563.0,1530000.0,RECENTLY_SOLD
4807,Non Owner Occupied,True,Sold,3.0,2.0,0.0,Unknown Listed By,False,False,True,37.74886,-122.431335,Sold 02/20/2024,1257 Noe St,94114.0,San Francisco,CA,SINGLE_FAMILY,9968.0,2595000.0,RECENTLY_SOLD
4808,Non Owner Occupied,False,Sold,,5.0,4375.0,Unknown Listed By,False,False,False,37.76238,-122.46485,Sold 02/20/2024,246-260 Judah St,94122.0,San Francisco,CA,SINGLE_FAMILY,10215.0,2100000.0,RECENTLY_SOLD
4809,Non Owner Occupied,True,Sold,4.0,5.0,3317.0,Unknown Listed By,False,False,True,37.777393,-122.42549,Sold 02/16/2024,537 Grove St,94102.0,San Francisco,CA,SINGLE_FAMILY,9999.0,4995000.0,RECENTLY_SOLD
4810,Non Owner Occupied,True,Sold,3.0,2.0,2181.0,Unknown Listed By,False,False,True,37.78616,-122.46875,Sold 02/16/2024,114 10th Ave,94118.0,San Francisco,CA,SINGLE_FAMILY,7950.0,1850000.0,RECENTLY_SOLD
4811,RecentChange,True,Sold,3.0,2.0,1150.0,Unknown Listed By,False,False,False,37.74969,-122.502785,Sold 02/16/2024,1982 44th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,4495.0,1450000.0,RECENTLY_SOLD
4812,Non Owner Occupied,False,Sold,,2.0,1350.0,Unknown Listed By,False,False,False,37.747814,-122.48388,Sold 02/16/2024,2123 26th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,3750.0,1600000.0,RECENTLY_SOLD
4813,Non Owner Occupied,True,Sold,2.0,1.0,1012.0,Unknown Listed By,False,False,True,37.73578,-122.49915,Sold 02/16/2024,2731 41st Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,3394.0,1308000.0,RECENTLY_SOLD
4814,Non Owner Occupied,False,Sold,2.0,1.0,1150.0,Unknown Listed By,False,False,False,37.728584,-122.45038,Sold 02/16/2024,366 Judson Ave,94112.0,San Francisco,CA,SINGLE_FAMILY,3999.0,1062000.0,RECENTLY_SOLD
4815,Non Owner Occupied,True,Sold,2.0,2.0,1132.0,Unknown Listed By,False,False,True,37.76226,-122.42921,Sold 02/16/2024,216 Dorland St,94114.0,San Francisco,CA,CONDO,4850.0,1355000.0,RECENTLY_SOLD
4816,Non Owner Occupied,True,Sold,5.0,4.0,2024.0,Unknown Listed By,False,False,True,37.731674,-122.40025,Sold 02/16/2024,195 Ledyard St,94124.0,San Francisco,CA,SINGLE_FAMILY,5500.0,1450000.0,RECENTLY_SOLD
4817,Non Owner Occupied,True,Sold,4.0,1.0,1375.0,Unknown Listed By,False,False,True,37.741432,-122.41915,Sold 02/16/2024,229 Winfield St,94110.0,San Francisco,CA,SINGLE_FAMILY,4700.0,950000.0,RECENTLY_SOLD
4818,Non Owner Occupied,True,Sold,2.0,2.0,1495.0,Unknown Listed By,False,False,True,37.718124,-122.464935,Sold 02/16/2024,224 Shields St,94132.0,San Francisco,CA,SINGLE_FAMILY,4400.0,1160000.0,RECENTLY_SOLD
4819,Non Owner Occupied,True,Sold,2.0,2.0,1200.0,Unknown Listed By,True,False,True,37.716797,-122.442825,Sold 02/16/2024,78 Niagara Ave,94112.0,San Francisco,CA,SINGLE_FAMILY,3999.0,1210000.0,RECENTLY_SOLD
4820,Non Owner Occupied,True,Sold,3.0,3.0,2200.0,Unknown Listed By,False,False,True,37.723667,-122.472786,Sold 02/16/2024,800 Junipero Serra Blvd,94127.0,San Francisco,CA,SINGLE_FAMILY,6000.0,2050000.0,RECENTLY_SOLD
4821,Non Owner Occupied,True,Sold,5.0,3.0,2185.0,Unknown Listed By,False,False,True,37.73893,-122.43742,Sold 02/16/2024,36 Berkeley Way,94131.0,San Francisco,CA,SINGLE_FAMILY,6407.0,1850200.0,RECENTLY_SOLD
4822,Non Owner Occupied,True,Sold,3.0,3.0,1900.0,Unknown Listed By,False,False,True,37.739803,-122.4328,Sold 02/16/2024,65 Digby St,94131.0,San Francisco,CA,TOWNHOUSE,5690.0,1460000.0,RECENTLY_SOLD
4823,Non Owner Occupied,True,Sold,1.0,1.0,723.0,Unknown Listed By,False,False,True,37.7616,-122.39806,Sold 02/16/2024,371 Arkansas St,94107.0,San Francisco,CA,CONDO,3384.0,901000.0,RECENTLY_SOLD
4824,Non Owner Occupied,True,Sold,2.0,2.0,1438.0,Unknown Listed By,False,False,True,37.753414,-122.41233,Sold 02/16/2024,2748 Harrison St,94110.0,San Francisco,CA,CONDO,4999.0,1410000.0,RECENTLY_SOLD
4825,Non Owner Occupied,False,Sold,,6.0,5730.0,Unknown Listed By,False,False,False,37.80086,-122.407455,Sold 02/16/2024,486 Union St #488,94133.0,San Francisco,CA,SINGLE_FAMILY,11282.0,1700000.0,RECENTLY_SOLD
4826,Non Owner Occupied,False,Sold,3.0,3.0,2116.0,Unknown Listed By,False,False,False,37.77726,-122.42545,Sold 02/16/2024,537 Grove St,94102.0,San Francisco,CA,SINGLE_FAMILY,12727.0,4200000.0,RECENTLY_SOLD
4827,Non Owner Occupied,True,Sold,4.0,4.0,3300.0,Unknown Listed By,False,False,False,37.777164,-122.42543,Sold 02/16/2024,440-442 Ivy St,94102.0,San Francisco,CA,SINGLE_FAMILY,9999.0,795000.0,RECENTLY_SOLD
4828,Non Owner Occupied,True,Sold,3.0,2.0,2296.0,Unknown Listed By,False,False,False,37.768536,-122.45264,Sold 02/16/2024,1756 Waller St,94117.0,San Francisco,CA,SINGLE_FAMILY,7250.0,2900000.0,RECENTLY_SOLD
4829,Non Owner Occupied,True,Sold,5.0,1.0,2827.0,Unknown Listed By,False,False,True,37.763824,-122.46167,Sold 02/16/2024,1318-1320 5th Ave,94122.0,San Francisco,CA,MULTI_FAMILY,4500.0,1601000.0,RECENTLY_SOLD
4830,Non Owner Occupied,False,Sold,4.0,3.0,1830.0,Unknown Listed By,False,False,False,37.7478,-122.42211,Sold 02/16/2024,3631 Cesar Chavez St,94110.0,San Francisco,CA,MULTI_FAMILY,6967.0,1800000.0,RECENTLY_SOLD
4831,Non Owner Occupied,True,Sold,3.0,4.0,1789.0,Unknown Listed By,False,False,False,37.725773,-122.41761,Open: New Home Gallery ...,331 Yale St,94134.0,San Francisco,CA,SINGLE_FAMILY,5400.0,1180000.0,RECENTLY_SOLD
4832,Non Owner Occupied,True,Sold,5.0,3.0,3380.0,Unknown Listed By,False,False,True,37.802418,-122.41744,Sold 02/15/2024,2302 Leavenworth St,94133.0,San Francisco,CA,SINGLE_FAMILY,13570.0,3550000.0,RECENTLY_SOLD
4833,Non Owner Occupied,True,Sold,3.0,2.0,1480.0,Unknown Listed By,False,False,True,37.77657,-122.48473,Sold 02/15/2024,689 25th Ave,94121.0,San Francisco,CA,SINGLE_FAMILY,4999.0,1308000.0,RECENTLY_SOLD
4834,Non Owner Occupied,True,Sold,3.0,2.0,1627.0,Unknown Listed By,False,False,True,37.765182,-122.4348,Sold 02/15/2024,74 Beaver St,94114.0,San Francisco,CA,SINGLE_FAMILY,9173.0,2525000.0,RECENTLY_SOLD
4835,Non Owner Occupied,True,Sold,3.0,3.0,2000.0,Unknown Listed By,False,False,True,37.759266,-122.431206,Sold 02/15/2024,3931 19th St,94114.0,San Francisco,CA,SINGLE_FAMILY,7600.0,1250000.0,RECENTLY_SOLD
4836,Non Owner Occupied,True,Sold,2.0,1.0,950.0,Unknown Listed By,False,False,True,37.73632,-122.41211,Sold 02/15/2024,543 Prentiss St,94110.0,San Francisco,CA,SINGLE_FAMILY,4149.0,1100000.0,RECENTLY_SOLD
4837,Non Owner Occupied,True,Sold,3.0,1.0,1767.0,Unknown Listed By,False,False,False,37.73208,-122.408165,Sold 02/15/2024,155 Hale St,94134.0,San Francisco,CA,SINGLE_FAMILY,4149.0,750000.0,RECENTLY_SOLD
4838,Non Owner Occupied,True,Sold,3.0,3.0,2678.0,Unknown Listed By,False,False,True,37.72638,-122.47266,Sold 02/15/2024,708 Junipero Serra Blvd,94127.0,San Francisco,CA,SINGLE_FAMILY,8676.0,2237000.0,RECENTLY_SOLD
4839,Non Owner Occupied,True,Sold,2.0,1.0,1210.0,Unknown Listed By,True,False,True,37.75022,-122.43445,Sold 02/15/2024,409 Jersey St,94114.0,San Francisco,CA,CONDO,4500.0,1710000.0,RECENTLY_SOLD
4840,Non Owner Occupied,True,Sold,2.0,2.0,1184.0,Unknown Listed By,False,False,True,37.756542,-122.41369,Sold 02/15/2024,850 Treat Ave,94110.0,San Francisco,CA,CONDO,4500.0,1410000.0,RECENTLY_SOLD
4841,Non Owner Occupied,False,Sold,,3.0,3352.0,Unknown Listed By,False,False,False,37.765682,-122.46589,Sold 02/15/2024,723-727 Lincoln Way,94122.0,San Francisco,CA,MULTI_FAMILY,3214.0,750000.0,RECENTLY_SOLD
4842,Non Owner Occupied,False,Sold,,2.0,3100.0,Unknown Listed By,False,False,False,37.775093,-122.44666,Sold 02/15/2024,647-649 Masonic Ave,94117.0,San Francisco,CA,MULTI_FAMILY,3495.0,100000.0,RECENTLY_SOLD
4843,Non Owner Occupied,True,Sold,3.0,3.0,3024.0,Unknown Listed By,False,False,False,37.765163,-122.43575,Sold 02/14/2024,232 Castro St APT 3,94114.0,San Francisco,CA,CONDO,10280.0,2945000.0,RECENTLY_SOLD
4844,Non Owner Occupied,True,Sold,4.0,4.0,3280.0,Unknown Listed By,False,False,True,37.756252,-122.4353,Sold 02/14/2024,3936 21st St,94114.0,San Francisco,CA,SINGLE_FAMILY,10749.0,2675000.0,RECENTLY_SOLD
4845,RecentChange,True,Sold,4.0,4.0,2482.0,Unknown Listed By,False,False,False,37.743835,-122.45707,Sold 02/14/2024,115 Idora Ave,94127.0,San Francisco,CA,SINGLE_FAMILY,9050.0,2610000.0,RECENTLY_SOLD
4846,Non Owner Occupied,True,Sold,2.0,1.0,1067.0,Unknown Listed By,False,False,True,37.736942,-122.45097,Sold 02/14/2024,283 Bella Vista Way,94127.0,San Francisco,CA,SINGLE_FAMILY,4099.0,1370000.0,RECENTLY_SOLD
4847,Non Owner Occupied,True,Sold,2.0,1.0,1490.0,Unknown Listed By,False,False,True,37.730965,-122.44685,Sold 02/14/2024,515 Edna St,94112.0,San Francisco,CA,SINGLE_FAMILY,4162.0,1170000.0,RECENTLY_SOLD
4848,Non Owner Occupied,True,Sold,4.0,4.0,0.0,Unknown Listed By,False,False,True,37.754467,-122.43074,Sold 02/14/2024,3733 22nd St,94114.0,San Francisco,CA,SINGLE_FAMILY,14629.0,4280000.0,RECENTLY_SOLD
4849,Non Owner Occupied,True,Sold,4.0,3.0,0.0,Unknown Listed By,True,False,True,37.762383,-122.403,Sold 02/14/2024,583-585 Kansas St,94107.0,San Francisco,CA,SINGLE_FAMILY,4999.0,2435000.0,RECENTLY_SOLD
4850,Non Owner Occupied,True,Sold,4.0,3.0,1904.0,Unknown Listed By,False,False,True,37.71919,-122.43103,Sold 02/14/2024,577 Vienna St,94112.0,San Francisco,CA,SINGLE_FAMILY,4999.0,1385000.0,RECENTLY_SOLD
4851,Non Owner Occupied,False,Sold,,1.0,1188.0,Unknown Listed By,False,False,False,37.761513,-122.39611,Sold 02/14/2024,393 Missouri St,94107.0,San Francisco,CA,CONDO,4600.0,1000000.0,RECENTLY_SOLD
4852,RecentChange,True,Sold,1.0,1.0,832.0,Unknown Listed By,False,False,False,37.77766,-122.39345,Sold 02/14/2024,260 King St UNIT 1601,94107.0,San Francisco,CA,CONDO,3184.0,883300.0,RECENTLY_SOLD
4853,Non Owner Occupied,True,Sold,3.0,3.0,1682.0,Unknown Listed By,False,False,True,37.739468,-122.42588,Sold 02/14/2024,118 Chenery St,94131.0,San Francisco,CA,CONDO,5800.0,1340000.0,RECENTLY_SOLD
4854,Non Owner Occupied,False,Sold,4.0,2.0,2064.0,Unknown Listed By,False,False,False,37.777946,-122.493355,Sold 02/14/2024,593-595 33rd Ave,94121.0,San Francisco,CA,MULTI_FAMILY,4749.0,812500.0,RECENTLY_SOLD
4855,Non Owner Occupied,True,Sold,2.0,3.0,2095.0,Unknown Listed By,False,False,True,37.79067,-122.41453,Sold 02/13/2024,1132 Pine St,94109.0,San Francisco,CA,CONDO,7994.0,1540000.0,RECENTLY_SOLD
4856,Non Owner Occupied,False,Sold,5.0,2.0,1745.0,Unknown Listed By,False,False,False,37.773846,-122.503365,Sold 02/13/2024,786 43rd Ave,94121.0,San Francisco,CA,SINGLE_FAMILY,5400.0,1050000.0,RECENTLY_SOLD
4857,Non Owner Occupied,True,Sold,5.0,4.0,2440.0,Unknown Listed By,False,False,True,37.75827,-122.48568,Sold 02/13/2024,1563 27th Ave,94122.0,San Francisco,CA,SINGLE_FAMILY,6899.0,1580000.0,RECENTLY_SOLD
4858,Non Owner Occupied,True,Sold,3.0,3.0,1875.0,Unknown Listed By,False,False,True,37.764416,-122.39736,Sold 02/13/2024,133 Connecticut St,94107.0,San Francisco,CA,CONDO,6950.0,2050000.0,RECENTLY_SOLD
4859,Non Owner Occupied,True,Sold,3.0,1.0,1019.0,Unknown Listed By,False,False,False,37.735596,-122.43652,Sold 02/13/2024,283 Surrey St,94131.0,San Francisco,CA,SINGLE_FAMILY,4500.0,1575000.0,RECENTLY_SOLD
4860,Non Owner Occupied,True,Sold,2.0,1.0,1454.0,Unknown Listed By,False,False,True,37.773403,-122.433426,Sold 02/13/2024,865 Oak St,94117.0,San Francisco,CA,CONDO,4700.0,1105000.0,RECENTLY_SOLD
4861,Non Owner Occupied,True,Sold,2.0,2.0,1239.0,Unknown Listed By,False,False,True,37.776424,-122.44344,Sold 02/13/2024,1610 Fulton St,94117.0,San Francisco,CA,CONDO,4999.0,1310000.0,RECENTLY_SOLD
4862,Non Owner Occupied,True,Sold,2.0,0.0,3250.0,Unknown Listed By,False,False,True,37.77381,-122.41548,Sold 02/13/2024,959 Natoma St,94103.0,San Francisco,CA,MULTI_FAMILY,3994.0,1375000.0,RECENTLY_SOLD
4863,Non Owner Occupied,False,Sold,,,,Unknown Listed By,False,False,False,37.725796,-122.417595,Sold 02/13/2024,311 Yale St,94134.0,San Francisco,CA,LOT,4081.0,1269000.0,RECENTLY_SOLD
4864,Non Owner Occupied,True,Sold,2.0,1.0,1531.0,Unknown Listed By,False,False,True,37.744648,-122.473946,Sold 02/12/2024,2315 17th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,3999.0,1355000.0,RECENTLY_SOLD
4865,Non Owner Occupied,True,Sold,5.0,5.0,3200.0,Unknown Listed By,False,False,True,37.755146,-122.400986,Sold 02/12/2024,1164 De Haro St,94107.0,San Francisco,CA,SINGLE_FAMILY,10294.0,2650000.0,RECENTLY_SOLD
4866,Non Owner Occupied,True,Sold,3.0,1.0,0.0,Unknown Listed By,False,False,True,37.739517,-122.41258,Sold 02/12/2024,255 Banks St,94110.0,San Francisco,CA,SINGLE_FAMILY,4395.0,1425000.0,RECENTLY_SOLD
4867,Non Owner Occupied,True,Sold,3.0,2.0,0.0,Unknown Listed By,True,False,True,37.745083,-122.44491,Sold 02/12/2024,135 Amber Dr,94131.0,San Francisco,CA,SINGLE_FAMILY,4950.0,2365000.0,RECENTLY_SOLD
4868,Non Owner Occupied,True,Sold,4.0,2.0,1700.0,Unknown Listed By,False,False,True,37.761242,-122.49397,Sold 02/12/2024,1386-1388 35th Ave,94122.0,San Francisco,CA,MULTI_FAMILY,5450.0,1468888.0,RECENTLY_SOLD
4869,Non Owner Occupied,False,Sold,,2.0,2385.0,Unknown Listed By,False,False,False,37.753235,-122.409836,Sold 02/12/2024,1173-1175 Florida St,94110.0,San Francisco,CA,MULTI_FAMILY,2895.0,2050000.0,RECENTLY_SOLD
4870,Non Owner Occupied,True,Sold,2.0,2.0,2665.0,Unknown Listed By,False,False,True,37.801407,-122.42181,Sold 02/09/2024,1219 Lombard St,94109.0,San Francisco,CA,SINGLE_FAMILY,12985.0,3700000.0,RECENTLY_SOLD
4871,Non Owner Occupied,True,Sold,2.0,1.0,650.0,Unknown Listed By,False,False,False,37.777317,-122.44534,Sold 02/09/2024,825 Central Ave,94115.0,San Francisco,CA,SINGLE_FAMILY,4835.0,1900000.0,RECENTLY_SOLD
4872,Non Owner Occupied,False,Sold,,1.0,1394.0,Unknown Listed By,False,False,False,37.778854,-122.48174,Sold 02/09/2024,471 22nd Ave,94121.0,San Francisco,CA,SINGLE_FAMILY,4250.0,1000000.0,RECENTLY_SOLD
4873,Non Owner Occupied,False,Sold,,1.0,1060.0,Unknown Listed By,False,False,False,37.760117,-122.46253,Sold 02/09/2024,1516 6th Ave,94122.0,San Francisco,CA,SINGLE_FAMILY,4700.0,1175000.0,RECENTLY_SOLD
4874,Non Owner Occupied,True,Sold,3.0,2.0,2136.0,Unknown Listed By,False,False,True,37.752174,-122.46516,Sold 02/09/2024,1934 9th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,5957.0,2250000.0,RECENTLY_SOLD
4875,Non Owner Occupied,False,Sold,,2.0,1975.0,Unknown Listed By,False,False,False,37.735092,-122.48937,Sold 02/09/2024,445 Crestlake Dr,94132.0,San Francisco,CA,SINGLE_FAMILY,5437.0,1765000.0,RECENTLY_SOLD
4876,Non Owner Occupied,True,Sold,2.0,3.0,1465.0,Unknown Listed By,False,False,True,37.75258,-122.45664,Sold 02/09/2024,183 Galewood Cir,94131.0,San Francisco,CA,SINGLE_FAMILY,5694.0,985000.0,RECENTLY_SOLD
4877,Non Owner Occupied,True,Sold,3.0,3.0,1941.0,Unknown Listed By,False,False,False,37.73867,-122.45785,Sold 02/09/2024,252 Dalewood Way,94127.0,San Francisco,CA,SINGLE_FAMILY,6000.0,1400000.0,RECENTLY_SOLD
4878,Non Owner Occupied,True,Sold,3.0,2.0,1200.0,Unknown Listed By,False,False,True,37.74534,-122.41587,Sold 02/09/2024,20 Aztec St,94110.0,San Francisco,CA,SINGLE_FAMILY,4749.0,1770000.0,RECENTLY_SOLD
4879,Non Owner Occupied,True,Sold,3.0,2.0,1613.0,Unknown Listed By,False,False,True,37.735405,-122.41281,Sold 02/09/2024,633 Banks St,94110.0,San Francisco,CA,SINGLE_FAMILY,4994.0,1520000.0,RECENTLY_SOLD
4880,Non Owner Occupied,False,Sold,3.0,2.0,1807.0,Unknown Listed By,False,False,False,37.71669,-122.40506,Sold 02/09/2024,86 Tioga Ave,94134.0,San Francisco,CA,SINGLE_FAMILY,4749.0,450000.0,RECENTLY_SOLD
4881,Non Owner Occupied,True,Sold,2.0,1.0,1467.0,Unknown Listed By,False,False,True,37.71186,-122.41111,Sold 02/09/2024,120 Schwerin St,94134.0,San Francisco,CA,SINGLE_FAMILY,3599.0,1200000.0,RECENTLY_SOLD
4882,Non Owner Occupied,True,Sold,3.0,2.0,1350.0,Unknown Listed By,False,False,True,37.710384,-122.405685,Sold 02/09/2024,120 Desmond St,94134.0,San Francisco,CA,SINGLE_FAMILY,4339.0,1025000.0,RECENTLY_SOLD
4883,Non Owner Occupied,True,Sold,1.0,1.0,611.0,Unknown Listed By,False,False,True,37.733326,-122.44175,Sold 02/09/2024,508 Congo St,94131.0,San Francisco,CA,SINGLE_FAMILY,2250.0,824000.0,RECENTLY_SOLD
4884,Non Owner Occupied,True,Sold,5.0,3.0,2535.0,Unknown Listed By,True,False,True,37.798836,-122.435394,Sold 02/09/2024,2175-2177 Greenwich St,94123.0,San Francisco,CA,MULTI_FAMILY,9129.0,2410000.0,RECENTLY_SOLD
4885,Non Owner Occupied,True,Sold,5.0,3.0,3215.0,Unknown Listed By,False,False,True,37.76892,-122.44599,Sold 02/09/2024,1359 Waller St,94117.0,San Francisco,CA,MULTI_FAMILY,10950.0,1550000.0,RECENTLY_SOLD
4886,Non Owner Occupied,True,Sold,,0.0,12100.0,Unknown Listed By,True,False,True,37.798363,-122.42258,Sold 02/09/2024,2345 Polk St,94109.0,San Francisco,CA,MULTI_FAMILY,15247.0,3800000.0,RECENTLY_SOLD
4887,Non Owner Occupied,True,Sold,1.0,1.0,0.0,Unknown Listed By,False,False,True,37.79158,-122.4189,Sold 02/09/2024,1492 Larkin St APT 1,94109.0,San Francisco,CA,CONDO,2775.0,585000.0,RECENTLY_SOLD
4888,Non Owner Occupied,True,Sold,3.0,3.0,1933.0,Unknown Listed By,False,False,False,37.788826,-122.43257,Sold 02/08/2024,2307 California St,94115.0,San Francisco,CA,SINGLE_FAMILY,10110.0,2675000.0,RECENTLY_SOLD
4889,Non Owner Occupied,False,Sold,1.0,0.0,970.0,Unknown Listed By,False,False,False,37.786976,-122.463455,Sold 02/08/2024,360 Lake St APT 2,94118.0,San Francisco,CA,CONDO,4072.0,647500.0,RECENTLY_SOLD
4890,Non Owner Occupied,False,Sold,,1.0,1437.0,Unknown Listed By,False,False,False,37.74416,-122.48788,Sold 02/08/2024,2307 30th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,4194.0,1380000.0,RECENTLY_SOLD
4891,Non Owner Occupied,True,Sold,3.0,2.0,1425.0,Unknown Listed By,False,False,True,37.738285,-122.505226,Sold 02/08/2024,2586 47th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,4587.0,1500000.0,RECENTLY_SOLD
4892,Non Owner Occupied,False,Sold,,4.0,3600.0,Unknown Listed By,False,False,False,37.800125,-122.41272,Sold 02/08/2024,806 Union St #810,94133.0,San Francisco,CA,SINGLE_FAMILY,13995.0,1717947.0,RECENTLY_SOLD
4893,Non Owner Occupied,False,Sold,9.0,7.0,7058.0,Unknown Listed By,False,False,False,37.79389,-122.4193,Sold 02/08/2024,1720-1726 Larkin St,94109.0,San Francisco,CA,APARTMENT,22749.0,995000.0,RECENTLY_SOLD
4894,Non Owner Occupied,False,Sold,,5.0,3898.0,Unknown Listed By,False,False,False,37.76678,-122.43917,Sold 02/08/2024,168-170 Roosevelt Way,94114.0,San Francisco,CA,MULTI_FAMILY,8804.0,5350000.0,RECENTLY_SOLD
4895,Non Owner Occupied,True,Sold,3.0,4.0,3460.0,Unknown Listed By,False,False,True,37.79413,-122.441055,Sold 02/07/2024,45 Normandie Ter,94115.0,San Francisco,CA,SINGLE_FAMILY,18871.0,4995000.0,RECENTLY_SOLD
4896,Non Owner Occupied,False,Sold,5.0,3.0,2410.0,Unknown Listed By,False,False,False,37.773293,-122.5033,Sold 02/07/2024,810 43rd Ave,94121.0,San Francisco,CA,SINGLE_FAMILY,6899.0,1600000.0,RECENTLY_SOLD
4897,Non Owner Occupied,True,Sold,3.0,1.0,1250.0,Unknown Listed By,False,False,True,37.74604,-122.484764,Sold 02/07/2024,2215 27th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,4248.0,1210000.0,RECENTLY_SOLD
4898,Non Owner Occupied,False,Sold,2.0,1.0,1214.0,Unknown Listed By,False,False,False,37.741055,-122.49886,Sold 02/07/2024,2450 41st Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,3699.0,500000.0,RECENTLY_SOLD
4899,Non Owner Occupied,True,Sold,1.0,1.0,1060.0,Unknown Listed By,False,False,True,37.739548,-122.47678,Sold 02/07/2024,2587 20th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,2400.0,1125000.0,RECENTLY_SOLD
4900,Non Owner Occupied,True,Sold,4.0,3.0,0.0,Unknown Listed By,False,True,True,37.726353,-122.427795,Sold 02/07/2024,161 Edinburgh St,94112.0,San Francisco,CA,SINGLE_FAMILY,4997.0,1325000.0,RECENTLY_SOLD
4901,Non Owner Occupied,True,Sold,2.0,1.0,849.0,Unknown Listed By,False,False,False,37.71954,-122.46379,Sold 02/07/2024,491 Bright St,94132.0,San Francisco,CA,SINGLE_FAMILY,2985.0,940000.0,RECENTLY_SOLD
4902,Non Owner Occupied,False,Sold,,3.0,2140.0,Unknown Listed By,False,False,False,37.79975,-122.40596,Sold 02/07/2024,1255 Kearny St,94133.0,San Francisco,CA,MULTI_FAMILY,8750.0,1300000.0,RECENTLY_SOLD
4903,Non Owner Occupied,True,Sold,2.0,2.0,1340.0,Unknown Listed By,False,False,True,37.760445,-122.423386,Sold 02/07/2024,673 Guerrero St,94110.0,San Francisco,CA,CONDO,4999.0,1425000.0,RECENTLY_SOLD
4904,Non Owner Occupied,True,Sold,2.0,2.0,1350.0,Unknown Listed By,False,False,True,37.787556,-122.45049,Sold 02/06/2024,403 Laurel St,94118.0,San Francisco,CA,SINGLE_FAMILY,8591.0,2400000.0,RECENTLY_SOLD
4905,Non Owner Occupied,True,Sold,2.0,1.0,1025.0,Unknown Listed By,True,False,True,37.754807,-122.467636,Sold 02/06/2024,350 Noriega St,94122.0,San Francisco,CA,SINGLE_FAMILY,3999.0,1405000.0,RECENTLY_SOLD
4906,Non Owner Occupied,False,Sold,3.0,2.0,1450.0,Unknown Listed By,False,False,False,37.749165,-122.494064,Sold 02/06/2024,2026 36th Ave,94116.0,San Francisco,CA,SINGLE_FAMILY,4500.0,1150000.0,RECENTLY_SOLD
4907,Non Owner Occupied,True,Sold,2.0,1.0,957.0,Unknown Listed By,False,False,False,37.733604,-122.45075,Sold 02/06/2024,383 Melrose Ave,94127.0,San Francisco,CA,SINGLE_FAMILY,3994.0,1150000.0,RECENTLY_SOLD
4908,RecentChange,True,Sold,3.0,3.0,1511.0,RecentChange,False,False,False,37.73353,-122.38489,Open: Sat. 1-4pm,6 Bass Ct,94124.0,San Francisco,CA,SINGLE_FAMILY,4900.0,849000.0,FOR_SALE
4909,RecentChange,True,Sold,2.0,2.0,1075.0,Unknown Listed By,True,False,False,37.78707,-122.391,Sold 02/06/2024,400 Beale St APT 612,94105.0,San Francisco,CA,CONDO,4500.0,865000.0,RECENTLY_SOLD
4910,Non Owner Occupied,True,Sold,4.0,2.0,2500.0,Unknown Listed By,False,False,True,37.76293,-122.4746,Sold 02/06/2024,1338-1340 17th Ave,94122.0,San Francisco,CA,MULTI_FAMILY,5995.0,1250000.0,RECENTLY_SOLD
4911,Non Owner Occupied,False,Sold,,2.0,1320.0,Unknown Listed By,False,False,False,37.72746,-122.42438,Sold 02/06/2024,44 Athens St,94112.0,San Francisco,CA,MULTI_FAMILY,2600.0,795000.0,RECENTLY_SOLD
4912,Non Owner Occupied,True,Sold,2.0,2.0,1630.0,Unknown Listed By,False,False,True,37.800014,-122.41364,Sold 02/06/2024,872 Union St,94133.0,San Francisco,CA,CONDO,6799.0,1875000.0,RECENTLY_SOLD
4913,RecentChange,True,Sold,3.0,1.0,1283.0,Unknown Listed By,False,False,False,37.752327,-122.47121,Sold 02/05/2024,1018 Pacheco St,94116.0,San Francisco,CA,SINGLE_FAMILY,4500.0,1315000.0,RECENTLY_SOLD
4914,Non Owner Occupied,True,Sold,3.0,2.0,1250.0,Unknown Listed By,False,False,True,37.764584,-122.440704,Sold 02/05/2024,58 Museum Way,94114.0,San Francisco,CA,CONDO,4999.0,1590000.0,RECENTLY_SOLD
4915,Non Owner Occupied,True,Sold,5.0,6.0,0.0,Unknown Listed By,False,False,True,37.7527,-122.44145,Sold 02/05/2024,4428 23rd St,94114.0,San Francisco,CA,SINGLE_FAMILY,26294.0,7200000.0,RECENTLY_SOLD
